volatility,delay_steps,seed,protocol,containment_failure_rate,false_block_rate,benign_success_rate
0.01,4,0,use_time_revalidation,0.0,0.0,1.0
0.01,4,0,fixed_window_revalidation,0.018649451788093043,0.0031531467839316773,0.9968468532160684
0.01,4,0,adaptive_cached,0.0,0.0,1.0
0.01,4,0,progressive_refresh,0.0,0.0,1.0
0.01,4,1,cached_verdict,0.07148198504418762,0.012397279682629641,0.9876027203173704
0.01,4,1,use_time_revalidation,0.0,0.0,1.0
0.01,4,1,fixed_window_revalidation,0.017199184228416042,0.0036129215075092094,0.9963870784924908
0.01,4,1,adaptive_cached,0.0,0.0,1.0
0.01,4,1,progressive_refresh,0.0,0.0,1.0
0.01,4,2,cached_verdict,0.06684154941573263,0.011875946607782354,0.9881240533922176
0.01,4,2,use_time_revalidation,0.0,0.0,1.0
0.01,4,2,fixed_window_revalidation,0.01764725922392941,0.00321315837898283,0.9967868416210172
0.01,4,2,adaptive_cached,0.0,0.0,1.0
0.01,4,2,progressive_refresh,0.0,0.0,1.0
0.01,4,3,cached_verdict,0.06972451978945929,0.011944813547821662,0.9880551864521784
0.01,4,3,use_time_revalidation,0.0,0.0,1.0
0.01,4,3,fixed_window_revalidation,0.01777291680907786,0.0035056967572304996,0.9964943032427696
0.01,4,3,adaptive_cached,0.0,0.0,1.0
0.01,4,3,progressive_refresh,0.0,0.0,1.0
0.01,4,4,cached_verdict,0.06859033391316212,0.01147408780294563,0.9885259121970543
0.01,4,4,use_time_revalidation,0.0,0.0,1.0
0.01,4,4,fixed_window_revalidation,0.016473958866264196,0.0029710954853496697,0.9970289045146503
0.01,4,4,adaptive_cached,0.0,0.0,1.0
0.01,4,4,progressive_refresh,0.0,0.0,1.0
0.01,4,5,cached_verdict,0.07048685023690174,0.012049552727375342,0.9879504472726247
0.01,4,5,use_time_revalidation,0.0,0.0,1.0
0.01,4,5,fixed_window_revalidation,0.01836846803543226,0.003259305245929396,0.9967406947540706
0.01,4,5,adaptive_cached,0.0,0.0,1.0
0.01,4,5,progressive_refresh,0.0,0.0,1.0
0.01,4,6,cached_verdict,0.06968545709689564,0.012022660808386194,0.9879773391916138
0.01,4,6,use_time_revalidation,0.0,0.0,1.0
0.01,4,6,fixed_window_revalidation,0.017729404114043196,0.0036590706808131896,0.9963409293191868
0.01,4,6,adaptive_cached,0.0,0.0,1.0
0.01,4,6,progressive_refresh,0.0,0.0,1.0
0.01,4,7,cached_verdict,0.06935374149659863,0.01235127478753541,0.9876487252124646
0.01,4,7,use_time_revalidation,0.0,0.0,1.0
0.01,4,7,fixed_window_revalidation,0.017006802721088437,0.003101983002832861,0.9968980169971672
0.01,4,7,adaptive_cached,0.0,0.0,1.0
0.01,4,7,progressive_refresh,0.0,0.0,1.0
0.01,4,8,cached_verdict,0.07115450496745461,0.012102810337522949,0.9878971896624771
0.01,4,8,use_time_revalidation,0.0,0.0,1.0
0.01,4,8,fixed_window_revalidation,0.017745803357314148,0.003008049710492868,0.9969919502895072
0.01,4,8,adaptive_cached,0.0,0.0,1.0
0.01,4,8,progressive_refresh,0.0,0.0,1.0
0.01,4,9,cached_verdict,0.07038153298171107,0.011638089319510748,0.9883619106804893
0.01,4,9,use_time_revalidation,0.0,0.0,1.0
0.01,4,9,fixed_window_revalidation,0.016028495102404273,0.0033332391740346318,0.9966667608259654
0.01,4,9,adaptive_cached,0.0,0.0,1.0
0.01,4,9,progressive_refresh,0.0,0.0,1.0
0.01,4,10,cached_verdict,0.07222375881620799,0.012479599302155439,0.9875204006978445
0.01,4,10,use_time_revalidation,0.0,0.0,1.0
0.01,4,10,fixed_window_revalidation,0.017079242151846218,0.0031656255276042546,0.9968343744723958
0.01,4,10,adaptive_cached,0.0,0.0,1.0
0.01,4,10,progressive_refresh,0.0,0.0,1.0
0.01,4,11,cached_verdict,0.06825985441560226,0.012585360347649416,0.9874146396523505
0.01,4,11,use_time_revalidation,0.0,0.0,1.0
0.01,4,11,fixed_window_revalidation,0.017133635489630546,0.003738924318528134,0.9962610756814718
0.01,4,11,adaptive_cached,0.0,0.0,1.0
0.01,4,11,progressive_refresh,0.0,0.0,1.0
0.01,4,12,cached_verdict,0.06807856532877882,0.011820431247790739,0.9881795687522092
0.01,4,12,use_time_revalidation,0.0,0.0,1.0
0.01,4,12,fixed_window_revalidation,0.017250213492741247,0.003153057617532697,0.9968469423824673
0.01,4,12,adaptive_cached,0.0,0.0,1.0
0.01,4,12,progressive_refresh,0.0,0.0,1.0
0.01,4,13,cached_verdict,0.07032952069716776,0.012644426823742637,0.9873555731762573
0.01,4,13,use_time_revalidation,0.0,0.0,1.0
0.01,4,13,fixed_window_revalidation,0.017327069716775598,0.0036106705935659267,0.9963893294064341
0.01,4,13,adaptive_cached,0.0,0.0,1.0
0.01,4,13,progressive_refresh,0.0,0.0,1.0
0.01,4,14,cached_verdict,0.07069843766025093,0.012028438564502678,0.9879715614354974
0.01,4,14,use_time_revalidation,0.0,0.0,1.0
0.01,4,14,fixed_window_revalidation,0.018666028511845748,0.003491215423539555,0.9965087845764604
0.01,4,14,adaptive_cached,0.0,0.0,1.0
0.01,4,14,progressive_refresh,0.0,0.0,1.0
0.01,4,15,cached_verdict,0.07012163957886129,0.01278113544040424,0.9872188645595957
0.01,4,15,use_time_revalidation,0.0,0.0,1.0
0.01,4,15,fixed_window_revalidation,0.017411155405635627,0.0034960580883497757,0.9965039419116503
0.01,4,15,adaptive_cached,0.0,0.0,1.0
0.01,4,15,progressive_refresh,0.0,0.0,1.0
0.01,4,16,cached_verdict,0.07371024249501958,0.012005191434133679,0.9879948085658663
0.01,4,16,use_time_revalidation,0.0,0.0,1.0
0.01,4,16,fixed_window_revalidation,0.017689084289345333,0.003301074965437463,0.9966989250345626
0.01,4,16,adaptive_cached,0.0,0.0,1.0
0.01,4,16,progressive_refresh,0.0,0.0,1.0
0.01,4,17,cached_verdict,0.07188203972967439,0.012234448813329184,0.9877655511866709
0.01,4,17,use_time_revalidation,0.0,0.0,1.0
0.01,4,17,fixed_window_revalidation,0.019079800668987644,0.0031823710786116374,0.9968176289213884
0.01,4,17,adaptive_cached,0.0,0.0,1.0
0.01,4,17,progressive_refresh,0.0,0.0,1.0
0.01,4,18,cached_verdict,0.07111612329984279,0.012836099409087054,0.987163900590913
0.01,4,18,use_time_revalidation,0.0,0.0,1.0
0.01,4,18,fixed_window_revalidation,0.017292051124325063,0.0033221182391359664,0.996677881760864
0.01,4,18,adaptive_cached,0.0,0.0,1.0
0.01,4,18,progressive_refresh,0.0,0.0,1.0
0.01,4,19,cached_verdict,0.07044778138528139,0.013261017719218537,0.9867389822807815
0.01,4,19,use_time_revalidation,0.0,0.0,1.0
0.01,4,19,fixed_window_revalidation,0.018161525974025976,0.003379145842798728,0.9966208541572013
0.01,4,19,adaptive_cached,0.0,0.0,1.0
0.01,4,19,progressive_refresh,0.0,0.0,1.0
0.01,4,20,cached_verdict,0.06856239039988997,0.012380670361126387,0.9876193296388737
0.01,4,20,use_time_revalidation,0.0,0.0,1.0
0.01,4,20,fixed_window_revalidation,0.017501633256541624,0.0035111468336224035,0.9964888531663776
0.01,4,20,adaptive_cached,0.0,0.0,1.0
0.01,4,20,progressive_refresh,0.0,0.0,1.0
0.01,4,21,cached_verdict,0.07306717797712799,0.01217617312201599,0.987823826877984
0.01,4,21,use_time_revalidation,0.0,0.0,1.0
0.01,4,21,fixed_window_revalidation,0.016914332671368895,0.003390117806593779,0.9966098821934062
0.01,4,21,adaptive_cached,0.0,0.0,1.0
0.01,4,21,progressive_refresh,0.0,0.0,1.0
0.01,4,22,cached_verdict,0.07224942200462396,0.012495041650138834,0.9875049583498612
0.01,4,22,use_time_revalidation,0.0,0.0,1.0
0.01,4,22,fixed_window_revalidation,0.01829185366517068,0.0034566781889272965,0.9965433218110727
0.01,4,22,adaptive_cached,0.0,0.0,1.0
0.01,4,22,progressive_refresh,0.0,0.0,1.0
0.01,4,23,cached_verdict,0.0734573611539384,0.011833985285187748,0.9881660147148122
0.01,4,23,use_time_revalidation,0.0,0.0,1.0
0.01,4,23,fixed_window_revalidation,0.018193031144002468,0.0033327213929645687,0.9966672786070354
0.01,4,23,adaptive_cached,0.0,0.0,1.0
0.01,4,23,progressive_refresh,0.0,0.0,1.0
0.01,4,24,cached_verdict,0.06918002529309225,0.01293414189389763,0.9870658581061024
0.01,4,24,use_time_revalidation,0.0,0.0,1.0
0.01,4,24,fixed_window_revalidation,0.01814950268311857,0.003632868269652121,0.9963671317303479
0.01,4,24,adaptive_cached,0.0,0.0,1.0
0.01,4,24,progressive_refresh,0.0,0.0,1.0
0.01,4,25,cached_verdict,0.06883371784718158,0.012006933581363887,0.9879930664186362
0.01,4,25,use_time_revalidation,0.0,0.0,1.0
0.01,4,25,fixed_window_revalidation,0.016080713474053925,0.0030581039755351682,0.9969418960244648
0.01,4,25,adaptive_cached,0.0,0.0,1.0
0.01,4,25,progressive_refresh,0.0,0.0,1.0
0.01,4,26,cached_verdict,0.07140652330486676,0.012040709738435696,0.9879592902615643
0.01,4,26,use_time_revalidation,0.0,0.0,1.0
0.01,4,26,fixed_window_revalidation,0.017525808553692082,0.003119574269864348,0.9968804257301357
0.01,4,26,adaptive_cached,0.0,0.0,1.0
0.01,4,26,progressive_refresh,0.0,0.0,1.0
0.01,4,27,cached_verdict,0.07152682255845942,0.012140439932318104,0.9878595600676819
0.01,4,27,use_time_revalidation,0.0,0.0,1.0
0.01,4,27,fixed_window_revalidation,0.018088033012379642,0.0032289904117315284,0.9967710095882685
0.01,4,27,adaptive_cached,0.0,0.0,1.0
0.01,4,27,progressive_refresh,0.0,0.0,1.0
0.01,4,28,cached_verdict,0.07109848355184335,0.011810078121689011,0.988189921878311
0.01,4,28,use_time_revalidation,0.0,0.0,1.0
0.01,4,28,fixed_window_revalidation,0.01951186115770376,0.0032350572845296455,0.9967649427154703
0.01,4,28,adaptive_cached,0.0,0.0,1.0
0.01,4,28,progressive_refresh,0.0,0.0,1.0
0.01,4,29,cached_verdict,0.06863417982155114,0.012291843070843918,0.987708156929156
0.01,4,29,use_time_revalidation,0.0,0.0,1.0
0.01,4,29,fixed_window_revalidation,0.016746739876458475,0.0035563082133784926,0.9964436917866215
0.01,4,29,adaptive_cached,0.0,0.0,1.0
0.01,4,29,progressive_refresh,0.0,0.0,1.0
0.01,8,0,cached_verdict,0.12639994714063893,0.022974000086044943,0.977025999913955
0.01,8,0,use_time_revalidation,0.0,0.0,1.0
0.01,8,0,fixed_window_revalidation,0.0316495424361558,0.007457228492349171,0.9925427715076508
0.01,8,0,adaptive_cached,0.0,0.0,1.0
0.01,8,0,progressive_refresh,0.0,0.0,1.0
0.01,8,1,cached_verdict,0.1293454020726748,0.023651953731944526,0.9763480462680555
0.01,8,1,use_time_revalidation,0.0,0.0,1.0
0.01,8,1,fixed_window_revalidation,0.03266430539157812,0.0071934165851412785,0.9928065834148587
0.01,8,1,adaptive_cached,0.0,0.0,1.0
0.01,8,1,progressive_refresh,0.0,0.0,1.0
0.01,8,2,cached_verdict,0.12462516887995519,0.023904210873903493,0.9760957891260965
0.01,8,2,use_time_revalidation,0.0,0.0,1.0
0.01,8,2,fixed_window_revalidation,0.031106863940422447,0.007594791322699668,0.9924052086773003
0.01,8,2,adaptive_cached,0.0,0.0,1.0
0.01,8,2,progressive_refresh,0.0,0.0,1.0
0.01,8,3,cached_verdict,0.12665918246054284,0.023137389907335687,0.9768626100926643
0.01,8,3,use_time_revalidation,0.0,0.0,1.0
0.01,8,3,fixed_window_revalidation,0.032325166743709964,0.006698797945893221,0.9933012020541068
0.01,8,3,adaptive_cached,0.0,0.0,1.0
0.01,8,3,progressive_refresh,0.0,0.0,1.0
0.01,8,4,cached_verdict,0.1274490466798159,0.0226501868352975,0.9773498131647025
0.01,8,4,use_time_revalidation,0.0,0.0,1.0
0.01,8,4,fixed_window_revalidation,0.032248520710059174,0.006496119574590399,0.9935038804254096
0.01,8,4,adaptive_cached,0.0,0.0,1.0
0.01,8,4,progressive_refresh,0.0,0.0,1.0
0.01,8,5,cached_verdict,0.1286778090352474,0.02292756322992047,0.9770724367700795
0.01,8,5,use_time_revalidation,0.0,0.0,1.0
0.01,8,5,fixed_window_revalidation,0.03405593248386563,0.006620333882639536,0.9933796661173605
0.01,8,5,adaptive_cached,0.0,0.0,1.0
0.01,8,5,progressive_refresh,0.0,0.0,1.0
0.01,8,6,cached_verdict,0.12767362027990495,0.023011591874210948,0.976988408125789
0.01,8,6,use_time_revalidation,0.0,0.0,1.0
0.01,8,6,fixed_window_revalidation,0.03228148930551888,0.006757144496729026,0.993242855503271
0.01,8,6,adaptive_cached,0.0,0.0,1.0
0.01,8,6,progressive_refresh,0.0,0.0,1.0
0.01,8,7,cached_verdict,0.12834470094438616,0.023754028545119706,0.9762459714548803
0.01,8,7,use_time_revalidation,0.0,0.0,1.0
0.01,8,7,fixed_window_revalidation,0.03400445960125918,0.00715066758747698,0.992849332412523
0.01,8,7,adaptive_cached,0.0,0.0,1.0
0.01,8,7,progressive_refresh,0.0,0.0,1.0
0.01,8,8,cached_verdict,0.12936358532316128,0.02306335250498415,0.9769366474950159
0.01,8,8,use_time_revalidation,0.0,0.0,1.0
0.01,8,8,fixed_window_revalidation,0.03319132071732884,0.006511667933621147,0.9934883320663789
0.01,8,8,adaptive_cached,0.0,0.0,1.0
0.01,8,8,progressive_refresh,0.0,0.0,1.0
0.01,8,9,cached_verdict,0.12612582781456955,0.022578796561604584,0.9774212034383954
0.01,8,9,use_time_revalidation,0.0,0.0,1.0
0.01,8,9,fixed_window_revalidation,0.03175496688741722,0.006905444126074498,0.9930945558739255
0.01,8,9,adaptive_cached,0.0,0.0,1.0
0.01,8,9,progressive_refresh,0.0,0.0,1.0
0.01,8,10,cached_verdict,0.13031604888933293,0.02298029239849656,0.9770197076015035
0.01,8,10,use_time_revalidation,0.0,0.0,1.0
0.01,8,10,fixed_window_revalidation,0.034702101442035505,0.006916953682134537,0.9930830463178655
0.01,8,10,adaptive_cached,0.0,0.0,1.0
0.01,8,10,progressive_refresh,0.0,0.0,1.0
0.01,8,11,cached_verdict,0.12391145383234727,0.023886489115198674,0.9761135108848014
0.01,8,11,use_time_revalidation,0.0,0.0,1.0
0.01,8,11,fixed_window_revalidation,0.03140995812005584,0.0069084875704436876,0.9930915124295563
0.01,8,11,adaptive_cached,0.0,0.0,1.0
0.01,8,11,progressive_refresh,0.0,0.0,1.0
0.01,8,12,cached_verdict,0.12604543957853145,0.02263392215998851,0.9773660778400115
0.01,8,12,use_time_revalidation,0.0,0.0,1.0
0.01,8,12,fixed_window_revalidation,0.03371748435956536,0.006491454832687061,0.9935085451673129
0.01,8,12,adaptive_cached,0.0,0.0,1.0
0.01,8,12,progressive_refresh,0.0,0.0,1.0
0.01,8,13,cached_verdict,0.12593762337149625,0.023490029308660423,0.9765099706913396
0.01,8,13,use_time_revalidation,0.0,0.0,1.0
0.01,8,13,fixed_window_revalidation,0.031122516120542176,0.006752485489339693,0.9932475145106603
0.01,8,13,adaptive_cached,0.0,0.0,1.0
0.01,8,13,progressive_refresh,0.0,0.0,1.0
0.01,8,14,cached_verdict,0.12903969691978256,0.02291621796252423,0.9770837820374758
0.01,8,14,use_time_revalidation,0.0,0.0,1.0
0.01,8,14,fixed_window_revalidation,0.033800032943501895,0.006461339651087659,0.9935386603489124
0.01,8,14,adaptive_cached,0.0,0.0,1.0
0.01,8,14,progressive_refresh,0.0,0.0,1.0
0.01,8,15,cached_verdict,0.12478170615176777,0.0234311065167765,0.9765688934832235
0.01,8,15,use_time_revalidation,0.0,0.0,1.0
0.01,8,15,fixed_window_revalidation,0.03001746350785858,0.006417711159925917,0.993582288840074
0.01,8,15,adaptive_cached,0.0,0.0,1.0
0.01,8,15,progressive_refresh,0.0,0.0,1.0
0.01,8,16,cached_verdict,0.13085071168487256,0.02238143000429861,0.9776185699957014
0.01,8,16,use_time_revalidation,0.0,0.0,1.0
0.01,8,16,fixed_window_revalidation,0.033200926845415424,0.00639060037254621,0.9936093996274538
0.01,8,16,adaptive_cached,0.0,0.0,1.0
0.01,8,16,progressive_refresh,0.0,0.0,1.0
0.01,8,17,cached_verdict,0.12854598231956724,0.02350611331152058,0.9764938866884795
0.01,8,17,use_time_revalidation,0.0,0.0,1.0
0.01,8,17,fixed_window_revalidation,0.031666446760786386,0.006716032374720166,0.9932839676252798
0.01,8,17,adaptive_cached,0.0,0.0,1.0
0.01,8,17,progressive_refresh,0.0,0.0,1.0
0.01,8,18,cached_verdict,0.12763357770292583,0.023982328810350267,0.9760176711896498
0.01,8,18,use_time_revalidation,0.0,0.0,1.0
0.01,8,18,fixed_window_revalidation,0.031503863681394885,0.006813161593849508,0.9931868384061505
0.01,8,18,adaptive_cached,0.0,0.0,1.0
0.01,8,18,progressive_refresh,0.0,0.0,1.0
0.01,8,19,cached_verdict,0.12704984840087374,0.02369928022271265,0.9763007197772874
0.01,8,19,use_time_revalidation,0.0,0.0,1.0
0.01,8,19,fixed_window_revalidation,0.031884719460111496,0.006418855568537511,0.9935811444314625
0.01,8,19,adaptive_cached,0.0,0.0,1.0
0.01,8,19,progressive_refresh,0.0,0.0,1.0
0.01,8,20,cached_verdict,0.12679045092838195,0.023353379152348225,0.9766466208476517
0.01,8,20,use_time_revalidation,0.0,0.0,1.0
0.01,8,20,fixed_window_revalidation,0.033852785145888596,0.006543528064146621,0.9934564719358534
0.01,8,20,adaptive_cached,0.0,0.0,1.0
0.01,8,20,progressive_refresh,0.0,0.0,1.0
0.01,8,21,cached_verdict,0.13022412656559,0.022179155900086133,0.9778208440999139
0.01,8,21,use_time_revalidation,0.0,0.0,1.0
0.01,8,21,fixed_window_revalidation,0.032926829268292684,0.006258972150445019,0.993741027849555
0.01,8,21,adaptive_cached,0.0,0.0,1.0
0.01,8,21,progressive_refresh,0.0,0.0,1.0
0.01,8,22,cached_verdict,0.1291445079114963,0.023598607955362536,0.9764013920446375
0.01,8,22,use_time_revalidation,0.0,0.0,1.0
0.01,8,22,fixed_window_revalidation,0.03417372464053575,0.006802036296701085,0.9931979637032989
0.01,8,22,adaptive_cached,0.0,0.0,1.0
0.01,8,22,progressive_refresh,0.0,0.0,1.0
0.01,8,23,cached_verdict,0.1319382458924262,0.02326848360596981,0.9767315163940302
0.01,8,23,use_time_revalidation,0.0,0.0,1.0
0.01,8,23,fixed_window_revalidation,0.03335647459420146,0.007326059841435965,0.992673940158564
0.01,8,23,adaptive_cached,0.0,0.0,1.0
0.01,8,23,progressive_refresh,0.0,0.0,1.0
0.01,8,24,cached_verdict,0.12472314964794552,0.023942995598503203,0.9760570044014968
0.01,8,24,use_time_revalidation,0.0,0.0,1.0
0.01,8,24,fixed_window_revalidation,0.03173448811609533,0.006752784986164676,0.9932472150138353
0.01,8,24,adaptive_cached,0.0,0.0,1.0
0.01,8,24,progressive_refresh,0.0,0.0,1.0
0.01,8,25,cached_verdict,0.12587342782990618,0.02320361421668144,0.9767963857833185
0.01,8,25,use_time_revalidation,0.0,0.0,1.0
0.01,8,25,fixed_window_revalidation,0.032774339522193385,0.006962513939324622,0.9930374860606754
0.01,8,25,adaptive_cached,0.0,0.0,1.0
0.01,8,25,progressive_refresh,0.0,0.0,1.0
0.01,8,26,cached_verdict,0.12945572382778917,0.02295077267123484,0.9770492273287652
0.01,8,26,use_time_revalidation,0.0,0.0,1.0
0.01,8,26,fixed_window_revalidation,0.03309966272071953,0.006923937039479343,0.9930760629605206
0.01,8,26,adaptive_cached,0.0,0.0,1.0
0.01,8,26,progressive_refresh,0.0,0.0,1.0
0.01,8,27,cached_verdict,0.1289006798209252,0.022807645500751664,0.9771923544992484
0.01,8,27,use_time_revalidation,0.0,0.0,1.0
0.01,8,27,fixed_window_revalidation,0.032664566406897695,0.006872360226215191,0.9931276397737848
0.01,8,27,adaptive_cached,0.0,0.0,1.0
0.01,8,27,progressive_refresh,0.0,0.0,1.0
0.01,8,28,cached_verdict,0.13137965097135332,0.022863708171765043,0.9771362918282349
0.01,8,28,use_time_revalidation,0.0,0.0,1.0
0.01,8,28,fixed_window_revalidation,0.03368455712874547,0.006893580353295993,0.993106419646704
0.01,8,28,adaptive_cached,0.0,0.0,1.0
0.01,8,28,progressive_refresh,0.0,0.0,1.0
0.01,8,29,cached_verdict,0.1274100576426158,0.023935027358409487,0.9760649726415905
0.01,8,29,use_time_revalidation,0.0,0.0,1.0
0.01,8,29,fixed_window_revalidation,0.033624859206254555,0.007090268427536024,0.992909731572464
0.01,8,29,adaptive_cached,0.0,0.0,1.0
0.01,8,29,progressive_refresh,0.0,0.0,1.0
0.01,16,0,cached_verdict,0.21637263138243257,0.04214497281207173,0.9578550271879283
0.01,16,0,use_time_revalidation,0.0,0.0,1.0
0.01,16,0,fixed_window_revalidation,0.014655091944366658,0.003669265115456595,0.9963307348845434
0.01,16,0,adaptive_cached,0.0,0.0,1.0
0.01,16,0,progressive_refresh,0.0,0.0,1.0
0.01,16,1,cached_verdict,0.2177217536379646,0.04246447740008576,0.9575355225999143
0.01,16,1,use_time_revalidation,0.0,0.0,1.0
0.01,16,1,fixed_window_revalidation,0.013594092748787345,0.003548563571037807,0.9964514364289622
0.01,16,1,adaptive_cached,0.0,0.0,1.0
0.01,16,1,progressive_refresh,0.0,0.0,1.0
0.01,16,2,cached_verdict,0.21324717285945072,0.04285377219371203,0.957146227806288
0.01,16,2,use_time_revalidation,0.0,0.0,1.0
0.01,16,2,fixed_window_revalidation,0.015098794581831738,0.003775143042529346,0.9962248569574707
0.01,16,2,adaptive_cached,0.0,0.0,1.0
0.01,16,2,progressive_refresh,0.0,0.0,1.0
0.01,16,3,cached_verdict,0.21450622096105273,0.04229291486949993,0.9577070851305001
0.01,16,3,use_time_revalidation,0.0,0.0,1.0
0.01,16,3,fixed_window_revalidation,0.014094608500420967,0.0036654840941543624,0.9963345159058457
0.01,16,3,adaptive_cached,0.0,0.0,1.0
0.01,16,3,progressive_refresh,0.0,0.0,1.0
0.01,16,4,cached_verdict,0.21497269793993548,0.04155353559201983,0.9584464644079802
0.01,16,4,use_time_revalidation,0.0,0.0,1.0
0.01,16,4,fixed_window_revalidation,0.01551253412757508,0.003703813009089836,0.9962961869909102
0.01,16,4,adaptive_cached,0.0,0.0,1.0
0.01,16,4,progressive_refresh,0.0,0.0,1.0
0.01,16,5,cached_verdict,0.21677032221770792,0.042145199476493686,0.9578548005235064
0.01,16,5,use_time_revalidation,0.0,0.0,1.0
0.01,16,5,fixed_window_revalidation,0.01525142982154577,0.0035145508286399127,0.9964854491713601
0.01,16,5,adaptive_cached,0.0,0.0,1.0
0.01,16,5,progressive_refresh,0.0,0.0,1.0
0.01,16,6,cached_verdict,0.21478599221789882,0.04135543278084715,0.9586445672191528
